15812965940,13483347915,0020125,0050698,2019-06-25 03:51:18,2316
15812965940,13483347915,0029835,0053823,2019-04-02 18:23:23,1842
15812965940,13483347915,0095156,0086728,2019-01-20 17:44:55,2079
15812965940,13483347915,0015391,0096857,2019-05-26 17:44:39,1540
15812965940,13483347915,0076991,0034882,2019-08-08 07:18:21,78
15812965940,13483347915,0055591,0063518,2019-12-07 16:42:44,2585
18629062331,13384844815,0083010,0060293,2019-01-11 11:41:15,2516
18629062331,13384844815,0067913,0054501,2019-10-30 19:59:46,2403
18629062331,13384844815,0042210,0042374,2019-06-16 11:59:29,2579
15994902752,13322397564,0050208,0014638,2019-09-15 09:31:44,1761
15994902752,13322397564,0015176,0031083,2019-02-27 03:00:27,55
15994902752,13322397564,0000984,0093142,2019-05-24 04:39:38,1990
15994902752,13322397564,0003462,0084649,2019-10-22 17:45:12,1076
15994902752,13322397564,0019950,0059153,2019-10-29 17:44:42,1718
15994902752,13322397564,0087110,0005082,2019-06-12 10:31:52,1871
15994902752,13322397564,0017053,0001574,2019-05-23 14:05:53,1401
15994902752,13322397564,0011516,0057472,2019-05-10 00:36:10,1906
15994902752,13322397564,0020703,0027133,2019-05-12 23:31:34,78
15994902752,13322397564,0098230,0034826,2019-08-22 10:45:25,186
13659921574,15585900575,0074432,0097527,2019-10-12 14:31:24,2136
13659921574,15585900575,0016904,0020596,2019-10-15 04:23:50,249
13659921574,15585900575,0041769,0082398,2019-10-14 18:06:09,2936
13659921574,15585900575,0050936,0007696,2019-12-02 06:58:13,325
15095295089,19998892892,0083573,0098693,2019-09-15 22:18:33,2587
15095295089,19998892892,0039754,0093785,2019-11-05 07:41:37,696
15095295089,19998892892,0050196,0034631,2019-12-19 13:34:44,3185
15095295089,19998892892,0037707,0029677,2019-07-02 15:00:49,3280
13743659893,18061885224,0076735,0009212,2019-03-10 05:30:23,2981
13743659893,18061885224,0084246,0026818,2019-07-29 03:54:25,2952
13743659893,18061885224,0014686,0000172,2019-05-05 14:42:05,765
13743659893,18061885224,0045037,0090026,2019-05-16 23:14:19,563
13743659893,18061885224,0025625,0004822,2019-09-22 14:30:30,942
13743659893,18061885224,0076161,0021836,2019-02-01 14:56:02,2504
13743659893,18061885224,0055333,0036868,2019-01-06 00:39:48,2789
13743659893,18061885224,0002529,0079648,2019-04-11 14:35:31,2161
13743659893,18061885224,0066729,0071467,2019-03-04 14:50:39,216
13070535697,19945866938,0025466,0042816,2019-02-01 02:29:48,2272
13070535697,19945866938,0059405,0085030,2019-05-17 16:48:20,641
13070535697,19945866938,0047644,0046597,2019-10-11 06:01:25,64
13070535697,19945866938,0009547,0024037,2019-05-14 23:39:49,2653
13070535697,19945866938,0093334,0043508,2019-10-08 15:51:21,2324
13070535697,19945866938,0053538,0054981,2019-04-09 03:37:37,3181
15523786991,13981689364,0062292,0078086,2019-12-15 09:49:19,568
15523786991,13981689364,0088267,0013654,2019-09-03 05:16:07,2663
15523786991,13981689364,0066702,0045647,2019-08-08 22:11:52,439
15523786991,13981689364,0036362,0071149,2019-05-29 11:36:25,2477
15091602550,15627398099,0020199,0082798,2019-12-30 10:42:13,3433
15091602550,15627398099,0040606,0091208,2019-04-11 01:09:17,807
15091602550,15627398099,0020126,0033144,2018-12-31 16:17:13,3421
15091602550,15627398099,0093553,0011326,2019-07-03 15:36:30,2722
15091602550,15627398099,0009255,0011341,2019-10-12 05:55:01,2407
13752044301,15183600637,0009856,0035612,2019-06-18 19:30:52,2688
13752044301,15183600637,0078748,0050611,2019-09-28 10:36:30,501
13752044301,15183600637,0077933,0088552,2019-03-08 06:44:17,2390
13752044301,15183600637,0081947,0069895,2019-10-30 10:16:03,2478
13752044301,15183600637,0001039,0035188,2019-05-30 17:52:50,3200
13752044301,15183600637,0040019,0001160,2019-03-23 10:19:21,3472
15353223648,18803250399,0039621,0096681,2019-10-30 06:58:30,2062
15353223648,18803250399,0042097,0054572,2019-10-05 23:41:31,2905
18892652457,13170358419,0079658,0082446,2019-06-29 08:46:03,2176
18892652457,13170358419,0064503,0096605,2019-10-18 03:42:21,507
18892652457,13170358419,0007813,0091060,2019-06-30 01:14:17,1482
18892652457,13170358419,0023589,0002240,2019-12-14 11:48:05,2267
18892652457,13170358419,0014104,0095195,2019-09-18 20:10:03,1075
18892652457,13170358419,0069440,0085287,2019-01-29 16:11:29,2414
18892652457,13170358419,0001412,0002192,2019-02-20 13:05:38,3280
18892652457,13170358419,0078822,0076616,2019-05-05 08:54:21,861
18892652457,13170358419,0058798,0087464,2019-06-21 15:46:20,3330
18892652457,13170358419,0062460,0072467,2019-03-11 18:51:27,3582
15890932456,18616000524,0003727,0085182,2019-08-23 12:16:14,3565
15890932456,18616000524,0099557,0029347,2019-06-30 05:59:25,3159
15890932456,18616000524,0041056,0061583,2019-02-21 04:07:16,2965
15890932456,18616000524,0065041,0015516,2019-11-29 15:40:23,1227
15890932456,18616000524,0010670,0035347,2019-06-08 11:54:12,2181
15890932456,18616000524,0079855,0034364,2019-02-12 03:47:35,2395
15890932456,18616000524,0055242,0083192,2019-06-20 00:23:36,1190
15890932456,18616000524,0094119,0080193,2019-05-17 06:44:20,1772
18843135062,18667130506,0000484,0075794,2019-09-05 01:46:23,1397
15696869951,13126188848,0053946,0096459,2019-02-07 09:31:53,3471
15696869951,13126188848,0099257,0037616,2019-05-06 01:49:09,724
15696869951,13126188848,0020857,0038508,2019-11-17 04:58:01,818
15276383359,13192369042,0079534,0063443,2019-06-23 02:26:04,1109
15276383359,13192369042,0003043,0079004,2019-07-26 07:58:55,3546
15276383359,13192369042,0058191,0056887,2019-09-06 06:38:17,2212
15276383359,13192369042,0070154,0065881,2019-02-15 11:15:39,1891
15276383359,13192369042,0038085,0026890,2019-01-13 13:52:01,1637
15276383359,13192369042,0034165,0034554,2019-10-10 21:48:05,2141
15276383359,13192369042,0082607,0000142,2019-06-01 16:11:16,2155
15276383359,13192369042,0007554,0059845,2019-03-10 06:04:42,365
15276383359,13192369042,0052455,0066868,2019-05-21 04:39:51,2146
15276383359,13192369042,0085586,0096904,2019-03-15 13:06:09,3223
13799791099,15102057289,0010111,0019437,2019-06-02 04:11:16,1861
13799791099,15102057289,0004257,0041493,2019-02-03 08:08:21,1234
13799791099,15102057289,0095516,0077154,2019-03-27 00:47:15,2782
13799791099,15102057289,0095240,0049059,2019-08-22 20:59:28,576
13799791099,15102057289,0073456,0085225,2019-12-24 07:08:48,2013
13799791099,15102057289,0094560,0044587,2019-09-18 16:05:45,1654
15627876946,19907170242,0036438,0071194,2019-07-25 10:59:33,579
15627876946,19907170242,0079838,0013941,2019-09-26 21:47:35,1857
15627876946,19907170242,0009020,0039867,2019-03-19 02:45:49,357
15627876946,19907170242,0098590,0026876,2019-02-05 03:14:58,2176
15627876946,19907170242,0016982,0014186,2019-11-21 08:51:03,3537
15627876946,19907170242,0074516,0086051,2019-03-25 05:08:26,2384
13112416333,13156573520,0049489,0064331,2019-02-07 05:14:14,837
13112416333,13156573520,0018646,0034918,2019-09-22 02:12:14,1997
13112416333,13156573520,0011256,0094268,2019-08-20 04:39:54,1938
13112416333,13156573520,0047599,0095243,2019-06-01 05:55:27,3080
13112416333,13156573520,0062203,0046103,2019-03-25 17:16:44,2483
13112416333,13156573520,0098838,0089472,2019-12-29 05:23:38,607
15572700326,15049502402,0012245,0083250,2019-05-30 20:25:10,2485
15277065908,13138877025,0007720,0093283,2019-02-20 04:45:48,1643
15277065908,13138877025,0092631,0043768,2019-08-12 14:11:20,336
15277065908,13138877025,0006566,0052488,2019-02-11 10:37:34,3402
19990034662,18647183495,0074024,0068731,2019-06-04 18:03:53,2118
19990034662,18647183495,0057196,0027541,2019-05-08 15:27:33,1166
19990034662,18647183495,0078319,0008186,2019-07-20 06:36:43,1701
19990034662,18647183495,0001855,0048934,2019-08-13 19:20:23,1345
19990034662,18647183495,0085676,0060858,2019-08-09 04:58:33,1954
19990034662,18647183495,0006092,0084585,2019-07-21 19:41:32,1471
19990034662,18647183495,0036947,0048382,2019-06-06 14:05:23,1009
19990034662,18647183495,0047919,0021007,2019-09-30 22:27:51,2107
19905303981,18096560981,0066951,0040035,2019-11-10 00:55:49,2887
19905303981,18096560981,0097259,0020866,2019-04-03 13:30:32,1734
19905303981,18096560981,0066648,0032863,2019-02-07 01:37:01,2585
19905303981,18096560981,0015437,0074005,2019-04-06 19:17:01,1446
19905303981,18096560981,0062710,0094069,2019-05-26 15:17:18,1059
19905303981,18096560981,0020736,0045347,2019-11-29 12:34:30,965
19905303981,18096560981,0014599,0078676,2019-03-20 23:36:32,511
19985085161,15336123196,0019981,0061300,2019-08-25 04:31:58,2014
19985085161,15336123196,0023376,0055386,2019-02-18 04:33:30,272
19985085161,15336123196,0022026,0050616,2019-06-14 11:10:23,1444
19985085161,15336123196,0001926,0001994,2019-12-29 09:04:48,2938
19985085161,15336123196,0046686,0090386,2019-10-19 14:04:57,2747
19985085161,15336123196,0007198,0016934,2019-09-09 09:43:25,779
19985085161,15336123196,0074677,0099473,2019-01-19 12:09:30,477
19985085161,15336123196,0075441,0089888,2019-08-10 11:53:34,2402
13285136093,18629062331,0047071,0017785,2019-10-27 18:41:34,3284
13285136093,18629062331,0038321,0046277,2019-01-07 14:57:02,867
13285136093,18629062331,0073750,0027498,2019-03-14 06:20:38,648
13285136093,18629062331,0063173,0040424,2019-05-04 15:55:16,683
13285136093,18629062331,0019481,0026126,2019-09-09 10:41:06,1447
13285136093,18629062331,0007926,0006783,2019-05-17 18:02:10,1307
13285136093,18629062331,0008665,0036102,2019-08-15 22:30:13,2762
13285136093,18629062331,0077217,0084328,2019-08-17 08:42:49,1058
13285136093,18629062331,0052149,0084193,2019-08-19 03:04:51,2553
13136653644,18809042057,0056057,0099352,2019-02-26 03:18:14,1817
13136653644,18809042057,0059936,0087021,2019-05-26 23:38:41,1003
13136653644,18809042057,0005947,0044461,2019-07-25 05:21:56,152
13136653644,18809042057,0039840,0081611,2019-10-26 18:40:37,1582
13136653644,18809042057,0024718,0071881,2019-08-15 10:11:39,2739
13136653644,18809042057,0029494,0067678,2019-12-10 16:02:45,883
13136653644,18809042057,0087806,0081791,2019-11-25 18:06:49,120
13136653644,18809042057,0059405,0049811,2019-10-21 03:01:14,2100
18843135062,18958218684,0034278,0028602,2019-01-27 16:56:15,1606
18843135062,18958218684,0020166,0087981,2019-08-28 07:57:32,543
18843135062,18958218684,0051602,0087476,2019-05-09 21:01:24,2020
18843135062,18958218684,0057345,0001915,2019-08-12 09:06:33,1759
18843135062,18958218684,0086473,0014867,2019-10-29 20:16:28,3291
18843135062,18958218684,0098319,0084241,2019-04-11 19:21:06,700
18843135062,18958218684,0062629,0087170,2019-11-19 19:29:57,3081
13048957240,13151366596,0037573,0038559,2019-03-07 23:20:22,201
13048957240,13151366596,0054419,0021478,2019-03-12 19:39:08,3204
15172158789,19998892892,0016524,0093351,2019-04-26 07:56:36,587
15172158789,19998892892,0057250,0057815,2019-04-01 20:44:00,88
15172158789,19998892892,0068915,0087522,2019-04-04 17:12:54,20
15192062851,18558895762,0036873,0007888,2019-06-11 20:33:31,3518
15192062851,18558895762,0066282,0082332,2019-12-18 19:06:14,2030
15192062851,18558895762,0011992,0069608,2019-08-24 21:52:00,1459
15192062851,18558895762,0030368,0093504,2019-03-27 12:44:56,2959
15192062851,18558895762,0045626,0090366,2019-01-10 06:52:59,1030
15192062851,18558895762,0045571,0042022,2019-04-01 14:37:59,198
18969205769,13711938264,0050071,0070748,2019-09-06 16:19:38,473
18969205769,13711938264,0094592,0024272,2019-12-14 20:58:30,2951
18969205769,13711938264,0082231,0041103,2019-01-21 19:08:45,394
18969205769,13711938264,0036343,0035786,2019-12-14 08:15:12,1231
18969205769,13711938264,0022559,0028532,2019-09-28 22:58:59,1700
13954145711,15520783142,0074025,0058537,2019-02-08 08:45:17,2367
13954145711,15520783142,0077795,0035629,2019-10-07 20:59:45,2578
13954145711,15520783142,0041890,0099593,2019-12-05 11:30:43,1714
13954145711,15520783142,0080415,0015651,2019-05-26 03:59:05,1553
13954145711,15520783142,0002175,0075066,2019-11-12 08:09:38,2045
13954145711,15520783142,0053962,0056455,2019-12-20 19:10:45,1125
13954145711,15520783142,0046646,0083753,2019-12-24 01:26:26,1593
13954145711,15520783142,0024981,0050781,2019-02-12 03:21:19,605
15317312318,15365805630,0042874,0037741,2019-10-20 22:11:48,2728
15317312318,15365805630,0010187,0018413,2019-04-04 05:35:38,1510
15317312318,15365805630,0016292,0072382,2019-03-23 07:42:22,3377
15317312318,15365805630,0095619,0074508,2019-05-05 03:45:01,530
15317312318,15365805630,0074533,0049410,2019-11-03 19:38:21,1072
15317312318,15365805630,0093283,0022801,2019-03-17 17:52:13,2211
15317312318,15365805630,0001007,0080520,2019-11-11 20:54:58,227
18620969132,13803002923,0094574,0063293,2019-08-21 19:49:48,1531
18620969132,13803002923,0047284,0067823,2019-09-12 02:28:26,911
18620969132,13803002923,0099001,0065411,2019-08-10 15:49:38,206
18620969132,13803002923,0097460,0042394,2019-04-06 13:04:48,3290
18620969132,13803002923,0032279,0042092,2019-01-07 16:49:47,3143
18620969132,13803002923,0042005,0063579,2019-06-08 01:09:02,1507
18620969132,13803002923,0048547,0036689,2019-12-27 08:09:23,2341
18620969132,13803002923,0010902,0048959,2019-07-17 18:10:10,1782
18620969132,13803002923,0047668,0012784,2019-07-17 18:34:45,262
18620969132,13803002923,0081039,0095696,2019-06-06 08:16:27,2701
18623078157,13943811793,0024491,0064152,2019-02-16 10:34:10,1631
18623078157,13943811793,0035474,0049779,2019-05-30 18:43:00,727
18623078157,13943811793,0011832,0063241,2019-01-08 20:03:33,803
18623078157,13943811793,0038404,0083502,2019-11-30 02:22:38,3073
13487827183,15856599120,0037286,0096672,2019-06-25 12:43:06,1562
13487827183,15856599120,0063080,0035760,2019-04-16 22:38:50,3011
13487827183,15856599120,0020763,0066775,2019-05-10 22:40:49,423
13487827183,15856599120,0050397,0054454,2019-03-01 20:06:53,794
13487827183,15856599120,0090226,0092564,2019-04-17 22:30:17,2272
13487827183,15856599120,0055493,0091227,2019-12-26 22:20:25,1531
13487827183,15856599120,0073357,0055541,2019-10-06 17:11:18,143
13487827183,15856599120,0005737,0011528,2019-03-11 22:08:41,2293
18892652457,13126188848,0004093,0062404,2019-08-26 21:09:08,1369
18892652457,13126188848,0034556,0015490,2019-12-16 22:47:16,2518
18892652457,13126188848,0038676,0070970,2019-05-27 14:49:03,845
18892652457,13126188848,0038406,0004162,2019-11-18 10:55:46,2605
18892652457,13126188848,0062198,0016326,2019-10-30 18:53:19,2544
18892652457,13126188848,0039846,0082091,2019-10-09 13:03:31,258
18892652457,13126188848,0074799,0051167,2019-11-18 00:11:51,2095
13281329024,18894626194,0010584,0090546,2019-05-31 05:35:18,945
13281329024,18894626194,0039458,0001034,2019-06-12 21:20:18,367
13281329024,18894626194,0017321,0001483,2019-06-29 17:02:51,504
13281329024,18894626194,0011031,0004920,2019-01-18 11:58:14,1937
13517458503,13837922596,0055626,0029009,2019-07-01 13:50:10,3153
13517458503,13837922596,0028652,0021554,2019-12-21 00:51:28,1859
13517458503,13837922596,0049919,0049874,2019-09-09 10:40:05,1277
13517458503,13837922596,0088399,0014690,2019-02-04 13:05:40,1443
13517458503,13837922596,0030207,0068905,2019-10-02 18:33:50,701
13517458503,13837922596,0011512,0052178,2019-03-09 09:57:53,1716
13517458503,13837922596,0084333,0037531,2019-06-13 03:51:01,3148
15100604389,15306891905,0004642,0022213,2019-02-19 23:38:05,2308
15100604389,15306891905,0047661,0068510,2019-07-06 07:16:48,1184
18809704808,14793304721,0063050,0049255,2019-06-20 03:03:38,1626
18809704808,14793304721,0065933,0058792,2019-09-26 00:07:43,248
18809042057,13430875263,0017671,0042057,2019-04-14 21:10:50,2371
18809042057,13430875263,0040359,0078223,2019-12-22 02:55:20,505
18809042057,13430875263,0023889,0005900,2019-10-26 11:31:18,834
18809042057,13430875263,0078151,0021995,2019-11-04 09:35:14,3388
18809042057,13430875263,0009958,0046555,2019-05-24 11:30:07,811
18809042057,13430875263,0083323,0019284,2019-05-09 15:13:08,645
15277065908,18658186195,0076805,0051441,2019-01-02 17:39:58,1350
15277065908,18658186195,0021523,0049979,2019-02-16 21:36:46,3221
15277065908,18658186195,0035024,0088491,2019-01-20 02:29:22,2040
15277065908,18658186195,0020384,0098033,2019-06-30 22:48:29,2175
15277065908,18658186195,0049236,0022349,2019-05-25 22:54:04,434
13610701648,15695864073,0028481,0093897,2019-05-23 03:29:04,2148
13610701648,15695864073,0070599,0084991,2019-05-01 18:00:01,186
13610701648,15695864073,0023736,0072327,2019-08-27 01:10:23,2408
13610701648,15695864073,0076463,0056784,2019-12-18 01:06:38,2323
13700027961,13179367131,0066301,0055957,2019-06-26 07:53:39,2438
19947082544,18822821157,0036756,0046608,2019-06-19 09:52:59,1777
19947082544,18822821157,0032097,0078951,2019-06-25 19:31:37,1097
19947082544,18822821157,0060911,0068398,2019-01-14 11:04:44,1461
19947082544,18822821157,0010901,0053926,2019-07-29 22:11:11,287
19947082544,18822821157,0059636,0063069,2019-03-24 23:56:14,3047
19947082544,18822821157,0024459,0021452,2019-12-27 08:01:23,2680
19947082544,18822821157,0089668,0031768,2019-05-24 19:37:48,1689
19947082544,18822821157,0062128,0082177,2019-10-10 07:46:47,1490
19947082544,18822821157,0088898,0034108,2019-08-15 04:55:01,25
13454756904,15014208171,0022213,0028130,2019-06-24 17:33:07,2206
13454756904,15014208171,0047744,0020318,2019-08-10 04:31:05,2567
13454756904,15014208171,0033557,0013338,2019-05-30 02:20:27,1367
15603687931,14758696680,0032066,0014928,2019-03-09 17:20:25,16
15603687931,14758696680,0054357,0003258,2019-02-15 14:03:23,2545
15603687931,14758696680,0059566,0044504,2019-03-07 11:42:33,779
15603687931,14758696680,0004873,0033521,2019-02-18 05:41:34,2344
15603687931,14758696680,0052339,0067014,2019-04-08 18:59:15,392
15591374472,18857300216,0046530,0086640,2019-10-14 05:57:47,814
15591374472,18857300216,0084366,0008843,2019-01-31 04:38:06,2079
15591374472,18857300216,0063662,0057476,2019-02-17 01:59:20,1687
15591374472,18857300216,0060209,0075887,2019-05-29 17:50:45,3004
15591374472,18857300216,0047251,0012887,2019-06-06 17:09:29,913
13468031923,14743400421,0031774,0059858,2019-08-09 13:44:41,1915
13468031923,14743400421,0022463,0039992,2019-05-29 02:00:25,1712
13468031923,14743400421,0014001,0012434,2019-11-15 17:40:37,1558
13468031923,14743400421,0060541,0049328,2019-06-08 21:55:35,576
13468031923,14743400421,0085281,0020620,2019-11-30 20:24:55,468
13468031923,14743400421,0063649,0095719,2019-03-26 02:15:13,2975
13468031923,14743400421,0048301,0094930,2019-01-31 13:40:47,2703
13468031923,14743400421,0000235,0042900,2019-02-10 10:52:39,1920
13468031923,14743400421,0015230,0065416,2019-10-22 22:14:29,1527
13468031923,14743400421,0012155,0040298,2019-10-29 14:01:38,2772
15881708860,14733953419,0071161,0035651,2019-04-13 21:21:55,2352
15881708860,14733953419,0043302,0012448,2019-08-07 23:39:06,2753
15881708860,14733953419,0001411,0037277,2019-01-21 19:09:58,1844
15881708860,14733953419,0051600,0042253,2019-06-17 02:45:55,187
15881708860,14733953419,0067672,0082203,2019-08-30 17:31:52,2391
15881708860,14733953419,0036391,0077265,2019-04-23 11:57:26,771
15572700326,13508713666,0093404,0072106,2019-03-12 03:07:12,435
15572700326,13508713666,0087749,0082420,2019-05-01 15:44:01,2062
15572700326,13508713666,0086831,0093618,2019-08-31 17:35:30,2539
15572700326,13508713666,0057816,0083786,2019-10-25 23:11:52,365
15572700326,13508713666,0003110,0029932,2019-07-10 22:50:04,416
15572700326,13508713666,0019022,0042327,2019-06-23 22:00:26,2277
15572700326,13508713666,0060232,0056041,2019-09-27 09:59:18,3562
15572700326,13508713666,0057918,0090709,2019-01-04 02:45:55,852
18062083396,15344629080,0070540,0055618,2019-03-22 13:05:55,1570
18062083396,15344629080,0075016,0059411,2019-12-15 05:48:18,1944
18062083396,15344629080,0084028,0029139,2019-05-18 08:34:50,2261
18062083396,15344629080,0043897,0080065,2019-03-24 14:54:54,3073
18062083396,15344629080,0008139,0087698,2019-03-11 18:47:27,179
18062083396,15344629080,0057499,0065624,2019-03-08 20:42:17,1970
18062083396,15344629080,0037874,0094908,2019-02-12 14:16:34,1240
18062083396,15344629080,0024267,0021481,2019-01-31 04:31:14,3426
15289345614,18090718273,0074943,0093972,2019-11-12 06:23:53,817
15289345614,18090718273,0041782,0008280,2019-09-14 20:20:37,726
13714277811,18620969132,0094262,0033452,2019-03-15 03:26:41,3335
13714277811,18620969132,0045340,0013452,2019-04-13 10:59:32,1972
13714277811,18620969132,0073035,0003248,2019-09-23 21:19:26,3221
13714277811,18620969132,0048466,0037229,2019-10-03 06:06:17,311
15115679515,18613589177,0088099,0073883,2019-07-25 17:40:43,3261
15115679515,18613589177,0000396,0016167,2019-08-27 02:17:14,3566
15115679515,18613589177,0025016,0065571,2019-08-19 02:46:34,3234
15115679515,18613589177,0028617,0028167,2019-05-27 19:46:48,3202
15366887231,15336123196,0070867,0071243,2019-04-10 17:17:37,2593
18614222135,13514543254,0071094,0004124,2019-09-29 15:53:37,1003
18614222135,13514543254,0093103,0063921,2019-08-25 11:41:15,3242
18614222135,13514543254,0025502,0008373,2019-05-13 06:14:51,2199
18980797249,18011041332,0091121,0068854,2019-12-21 20:16:00,488
18980797249,18011041332,0018631,0037900,2019-03-18 06:59:44,3142
18980797249,18011041332,0019528,0041513,2019-07-12 04:32:17,2080
18980797249,18011041332,0027552,0056679,2019-11-26 07:22:15,1479
18980797249,18011041332,0034093,0080470,2019-01-12 00:40:44,2348
18677467005,15103322464,0089042,0088576,2019-04-28 21:55:52,2860
18677467005,15103322464,0010266,0032383,2019-09-22 09:14:09,1006
18677467005,15103322464,0031503,0092276,2019-08-22 09:46:24,2097
18677467005,15103322464,0001276,0011663,2019-05-15 01:42:48,2075
18677467005,15103322464,0065927,0045581,2019-12-07 20:45:46,3378
18677467005,15103322464,0044018,0012118,2019-05-03 19:02:37,1640
18677467005,15103322464,0071057,0010061,2019-05-21 17:52:16,382
18677467005,15103322464,0067878,0003903,2019-07-23 00:11:02,741
18677467005,15103322464,0021895,0088290,2019-11-24 20:37:22,2181
18677467005,15103322464,0029928,0063214,2019-06-15 11:14:02,1958
13514543254,13890163336,0027225,0060359,2019-05-18 06:07:08,1121
13514543254,13890163336,0018475,0011083,2019-09-15 13:37:23,3441
13514543254,13890163336,0027533,0035113,2019-03-09 00:18:59,478
13514543254,13890163336,0017738,0073306,2019-06-02 18:26:50,1241
13514543254,13890163336,0034248,0091177,2019-12-04 17:27:40,794
13514543254,13890163336,0014892,0058010,2019-02-14 06:43:19,3249
13514543254,13890163336,0052007,0073598,2019-06-26 17:43:50,3412
13514543254,13890163336,0014739,0072224,2019-10-19 13:57:29,3578
13307389245,13636617026,0024355,0009494,2019-09-30 11:28:52,3014
13602838051,18803250399,0082537,0045783,2019-02-11 18:27:59,1714
13602838051,18803250399,0074098,0076893,2019-10-25 10:52:02,3426
13602838051,18803250399,0081883,0001858,2019-12-18 23:46:30,2308
13602838051,18803250399,0028995,0028646,2019-07-18 20:47:27,1151
13602838051,18803250399,0066569,0045670,2019-11-16 15:12:34,698
13602838051,18803250399,0089729,0095899,2019-11-21 03:34:17,2579
13602838051,18803250399,0025644,0077481,2019-01-16 19:14:07,1883
14756614373,15366887231,0080377,0057852,2019-06-25 19:06:22,2554
14756614373,15366887231,0050900,0035339,2019-01-26 05:43:30,1483
14756614373,15366887231,0013513,0049295,2019-02-04 04:01:53,3560
14756614373,15366887231,0007396,0082935,2019-12-21 11:05:25,3432
15353223648,13256329266,0004805,0081429,2019-06-26 01:19:55,532
15353223648,13256329266,0000983,0022077,2019-11-19 06:48:13,1688
15353223648,13256329266,0020451,0081282,2019-01-26 18:38:19,3510
15353223648,13256329266,0096277,0022176,2019-09-20 01:14:22,2745
15692831553,18665626258,0037915,0002454,2019-06-05 18:58:04,3110
15692831553,18665626258,0081990,0094598,2019-08-23 12:51:43,636
15692831553,18665626258,0046308,0052060,2019-01-02 03:01:45,2570
15692831553,18665626258,0002428,0008498,2019-07-03 07:56:17,3502
15692831553,18665626258,0016876,0031281,2019-10-28 01:08:25,401
15285521993,18616000524,0006168,0003134,2019-11-02 00:03:51,1485
15285521993,18616000524,0048921,0059231,2019-05-30 07:30:05,846
15285521993,18616000524,0094608,0017450,2019-03-28 22:43:58,241
15285521993,18616000524,0020717,0087854,2019-04-25 09:45:32,2463
15285521993,18616000524,0098787,0023188,2019-12-01 16:50:40,1351
15285521993,18616000524,0047426,0026451,2019-08-06 01:05:49,150
15285521993,18616000524,0084121,0055013,2019-02-23 16:59:45,2610
15950577395,18661243425,0039852,0063519,2019-07-01 04:37:55,468
15950577395,18661243425,0015650,0046095,2019-12-10 20:00:17,1205
15950577395,18661243425,0056327,0073279,2019-05-23 19:14:23,811
18632216332,14752586501,0084864,0081865,2019-06-22 17:47:12,3204
18632216332,14752586501,0054890,0096366,2019-11-25 22:25:11,451
18632216332,14752586501,0078631,0014669,2019-04-22 20:30:10,666
18632216332,14752586501,0013666,0001224,2019-07-24 16:46:58,754
18632216332,14752586501,0055738,0075713,2019-09-09 10:26:45,2649
18632216332,14752586501,0077899,0084801,2019-04-15 08:18:06,38
18632216332,14752586501,0091016,0063647,2019-09-16 00:08:40,109
